Task Name,Completed By,Day,Completed,Time,VIP Acct#,Account,Address,City,ST,Zip,Distance,Premise,COT,Chain,On/Off Premise:,Did you speak to the buyer:,Who did you speak with:,CMC Notes:,Buyer Committed (New POD):,Instigated Re-Buy:,SKU #1:,Draft or PKG SKU #1:,QTY of SKU #1:,SKU #2:,Draft or PKG SKU #2:,QTY of SKU #2:,SKU #3:,Draft or PKG SKU #3:,QTY of SKU #3:,SKU #4:,Draft or PKG SKU #4:,QTY of SKU #4:,SKU #5:,Draft or PKG SKU #5:,QTY of SKU #5:,SKU #6:,Draft or PKG SKU #6:,QTY of SKU #6:,Buyer Objection:,Sampled Product:,Staff Education:,Built Display:,Confirmed Display:,Where is the Display:,How Many Cases:,Added POS:,Scheduled a 3rd Party Tasting:,Date of Event/Tasting:,Shelf Optimization:,Cold Space Placement:,Pricing Survey:,Supplier Price:,Competitor #1 Name:,Competitor #1 Price:,Competitor #2 Name:,Competitor #2 Price:,Mispriced Item Correction:,Price Feature Added:,Cold Shelf Photo #1:,Cold Shelf Photo #2:,Competitor Photo #1:,Competitor Photo #2:,Display Photo #1:,Display Photo #2:,Display Photo #3:,Menu Feature Photo #1:,POS Photo #1:,POS Photo #2:,POS Photo #3:,Warm Shelf Photo #1:,Warm Shelf Photo #2:,Other Photo #1:,Other Photo #2:,Other Photo #3:,Removed Damaged/OOC Product:,Executed Event:,Follow up:,Distributor Name:
"The Bruery","Nora Grusk",Wed,20241120,"05:29 PM",2921581,MOTO,"6845 N 16TH ST",PHOENIX,AZ,85016,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,Vince,"Stopped in at this account because I know Vince is here on Wednesday. I also know that he is a fan of the higher ABV beers and pre-ordered one of the Christmas kegs. I let them know that they should be in next week and asked him if he may be interested in Any others. Let him know current inventory and I will follow up",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Sam Gard",Wed,20241120,"05:29 PM",4755519,"CHEBA HUT","1555 N HIGLEY RD STE C105",GILBERT,AZ,85234,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,John,"Met with John today and told him about Ritual and dropped off samples of each SKU. He is very interested in these. We exchanged contact info and I will send him sell sheets. I will follow up with him after the holiday to discuss options.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Nicole Schnackenberg",Wed,20241120,"05:29 PM",143125,"PAPA JOES ITALIAN RESTAURANT","6244 SPRING LAKE HWY",BROOKSVILLE,FL,34601,1.9,ON,RESTAURANT,INDEPENDENTS,On,YES,Joe,"Joe was actually here tonight but in the middle of a busy dinner service. 90 years old and still cooking. He asked me to leave a sample cup of the apertif for him to try later tonight or tomorrow. I will do that and follow up with him later this week.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,11/27/24,
"Good Boy Vodka","Erin Carranza",Wed,20241120,"05:29 PM",4421921,"MILLS MODERN SOCIAL","83 E BROADWAY RD",TEMPE,AZ,85282,0.0,ON,BAR,INDEPENDENTS,On,NO,Jess,"Decided to stop in again since I was down the street at another account. Came in and spoke to Jess and she said Karl wasnt in. Felt bad I didnt catch him again so she gave me his contact info. Ill reach out to him to schedule an appointment.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Superstition Meadery","Erin Carranza",Wed,20241120,"05:29 PM",4421921,"MILLS MODERN SOCIAL","83 E BROADWAY RD",TEMPE,AZ,85282,0.0,ON,BAR,INDEPENDENTS,On,NO,Jess,"Decided to stop in again since I was down the street at another account. Came in and spoke to Jess and she said Karl wasnt in. Felt bad I didnt catch him again so she gave me his contact info. Ill reach out to him to schedule an appointment.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Toppling Goliath","Sam Gard",Wed,20241120,"05:29 PM",4755519,"CHEBA HUT","1555 N HIGLEY RD STE C105",GILBERT,AZ,85234,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,John,"Met with John today and told him about TG and dropped off samples Radiant and Pseudo. We exchanged contact info and I will send him sell sheets. I will follow up with him after the holiday to discuss options.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Mason Ale Works","Sam Gard",Wed,20241120,"05:28 PM",4755519,"CHEBA HUT","1555 N HIGLEY RD STE C105",GILBERT,AZ,85234,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,John,"Met with John today and told him about all our brands and dropped off samples to WC, Boomstick, and BP. We exchanged contact info and I will send him sell sheets. I will follow up with him after the holiday to discuss options.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Best Day Brewing","Sam Gard",Wed,20241120,"05:27 PM",4755519,"CHEBA HUT","1555 N HIGLEY RD STE C105",GILBERT,AZ,85234,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,John,"Met with John today and made sure he got the samples I left last week. I told him about our dry January program and he is interested in hearing more about it. We exchanged contact info and I will send him the promo details. I will follow up with him after the holiday to discuss options.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Lucky Energy","Michael Thomas",Wed,20241120,"05:27 PM",2668455,"BLUEGRASS BEVERAGE","555 E MAIN ST",HENDERSONVILLE,TN,37075,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Jake Richardson","Presented the 0 sugar energy drink brand and suggested ordering 3 cases for the cooler.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,"Ajax Turner"
"Drinkin' Buds","Michael Thomas",Wed,20241120,"05:25 PM",2668455,"BLUEGRASS BEVERAGE","555 E MAIN ST",HENDERSONVILLE,TN,37075,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Jake Richardson","Presented the brand, the low dose option for new users and suggested ordering 4 cases for their new THC shelf section.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,"Ajax Turner"
"Viva Beverages","Nicole Schnackenberg",Wed,20241120,"05:25 PM",1438850,"THE RESERVOIR BAR","1518 E 7TH AVE",TAMPA,FL,33605,38.2,ON,BAR,INDEPENDENTS,On,YES,Lisa,"Viva is still selling well here. Shes still sitting on a few cases. She said she will likely reorder next week or week after. She also wants some raffle prizes for their charity event next month. Please let me know if we have anything cool I can give to them.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,"Has Picture",,,NO,NO,11/27/24,
"The Bruery","Nora Grusk",Wed,20241120,"05:23 PM",3295689,"HUNGRY MONK","1760 W CHANDLER BLVD",CHANDLER,AZ,85224,20.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Gidi,"*** remote entry ***Spoke with Gidi, he ordered a keg of Viaje and is going to get another keg of Black Tuesday next week. Hes super excited to do his donut beer! Spoke with Mike their CCD rep as well",YES,NO,"OFFSHOOT - VIAJE LAGER 5.16 GAL (S)",Draft,1,"THE BRUERY - BLACK TUESDAY IMPERIAL STOUT 5.16",Draft,1,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Ashley Gibson",Wed,20241120,"05:21 PM",3594208,"HOPS AND CRAFTS","319 12TH AVE S",NASHVILLE,TN,37203,0.0,ON,BAR,INDEPENDENTS,On,YES,"Lela- New buyer","We out together a menu featuring a hurricane with the rum, gin refresher, paloma with the tequila, and old fashion with the whiskey.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Mill Creek Brewing Co","Ashley Gibson",Wed,20241120,"05:20 PM",3594208,"HOPS AND CRAFTS","319 12TH AVE S",NASHVILLE,TN,37203,0.0,ON,BAR,INDEPENDENTS,On,YES,"Lela- New buyer","We are going to run a Christmas promotion with the seasonal beer and be featured at their holiday party.",YES,NO,"MILL CREEK - NECESSARY TROUBLE 1/6 BBL",Draft,3,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"The Bruery","Nora Grusk",Wed,20241120,"05:20 PM",3567291,"NORTH CENTRAL SPORTS BAR","1170 E NORTHERN AVE",PHOENIX,AZ,85020,0.1,ON,RESTAURANT,INDEPENDENTS,On,NO,Andrea,"Stopped back in to check on this sports bar. Was hoping to speak with the buyer, who had already left. I did get to speak with Andrea, one of the bartenders and talk to her about the brand. I left some samples with my information, she said they dont have a huge craft crowd. Im going to follow up with their CCD rep",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Superstition Meadery","Erin Carranza",Wed,20241120,"05:19 PM",4469994,"BOONDOCKS PATIO & GRILL","1024 E BROADWAY RD",TEMPE,AZ,85282,0.0,ON,BAR,INDEPENDENTS,On,NO,Kat,"Came in and spoke with Kat. Asked if Tyler or buyer was in but she said he wasnt. Mentioned he typically likes to reps to make appointments. Spoke with her about SM and she said that she will pass along my card. Think imperial would be the play here.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Phusion Projects - Mamitas","Nora Grusk",Wed,20241120,"05:18 PM",3567291,"NORTH CENTRAL SPORTS BAR","1170 E NORTHERN AVE",PHOENIX,AZ,85020,0.1,ON,RESTAURANT,INDEPENDENTS,On,NO,Andrea,"Stopped back in to check out this sports bar since I was across the street. Was hoping to speak with the buyer, who had already left for the day. I spoke with Andrea, one of the bartenders, and talker to her about Mamitas again. I left some samples with my information, she said they have a good seltzer crowd and she would pass it along. I will follow up with their CCD rep",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Erin Carranza",Wed,20241120,"05:18 PM",4469994,"BOONDOCKS PATIO & GRILL","1024 E BROADWAY RD",TEMPE,AZ,85282,0.0,ON,BAR,INDEPENDENTS,On,NO,Kat,"Came in and spoke with Kat. Asked if Tyler or buyer was in but she said he wasnt. Mentioned he typically likes to reps to make appointments. Left her my card along with samples of JD, seltzer, and vodka. Will follow up when Im in the area next.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Payette Brewing Co.","Rich Delk",Wed,20241120,"05:17 PM",3599341,"THE CORNER","1100 13TH ST",BOULDER,CO,80302,0.1,ON,RESTAURANT,INDEPENDENTS,Off,NO,Sarah,"I spoke with the hostess and she let me know that the buyer is off at this time of day. I will revisit after Thanksgiving in the a.m.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Wed,20241120,"05:17 PM",3599341,"THE CORNER","1100 13TH ST",BOULDER,CO,80302,0.1,ON,RESTAURANT,INDEPENDENTS,On,NO,Sarah,"I spoke with the hostess and she let me know that the buyer is not in at this time. She said that hes usually in earlier in the day. Next time Im in Boulder I will swing back at an earlier time to see if I can drop off a sample with him after Thanksgiving.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Odell Brewing Co","Charlotte Simons",Wed,20241120,"05:16 PM",166786,"DAN ELECTROS","1031 E 24TH",HOUSTON,TX,77009,0.0,ON,BAR,INDEPENDENTS,On,YES,"Chase-Bar Manager","Saw Chase and Shaun, the owner. Theyre trying to get their account all situated with BEK and will be ordering 90 Shilling when thats good to go.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Wild Tonic","Nora Grusk",Wed,20241120,"05:16 PM",4621331,"1227 TAP ROOM","1227 E NORTHERN AVE",PHOENIX,AZ,85020,0.0,ON,BAR,INDEPENDENTS,On,YES,Aaron,"I was in this account and did a sampling with Aaron the owner. He currently has a mead on draft that hes looking to change up so I suggested Wild Tonic being a good replacement for it permanently. We also sampled the cocktail series again. Hes doing his ordering today and still has to check out His inventory, so he will let me know. Emailed him all availability",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
DELTA,"Jim Javenkoski",Wed,20241120,"05:16 PM",53705,"CASTLE FOOD & LIQUOR","1128 W THORNDALE AVE",CHICAGO,IL,60660,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Jose,"Spoke with Jose (Manager) because Jerry (Owner) was unavailable. The store has a small cooler set of Cheech & Chongs and Wynk SKUs but Jose said THC items are selling slowly here. I will make a return visit during the week of 12/16 to pitch the brand to Jerry in advance of Dry January.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Charlotte Simons",Wed,20241120,"05:16 PM",166786,"DAN ELECTROS","1031 E 24TH",HOUSTON,TX,77009,0.0,ON,BAR,INDEPENDENTS,On,YES,"Chase-Bar Manager","Came by to see Chase. They have an extra case of Pineapple on hand. Hes planning on moving over to either Blueberry or Blood Orange next time he orders, to go better with colder weather",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Tia Linda's","Rich Delk",Wed,20241120,"05:15 PM",2456318,"ROSE HILL WINE & SPIRITS","1089 13TH ST",BOULDER,CO,80302,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,NA,"This was my first time in this account, and unfortunately, there was a language barrier with the person that was working the counter. I think this might be an account where I have to revisit after speaking with the CCD rep.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Cantrip,"Jim Javenkoski",Wed,20241120,"05:15 PM",53705,"CASTLE FOOD & LIQUOR","1128 W THORNDALE AVE",CHICAGO,IL,60660,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Jose,"Spoke with Jose (Manager) because Jerry (Owner) was unavailable. The store has a small cooler set of Cheech & Chongs and Wynk SKUs but Jose said THC items are selling slowly here. I will make a return visit during the week of 12/16 to pitch the brand to Jerry in advance of Dry January.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"The Bruery","Nora Grusk",Wed,20241120,"05:14 PM",4621331,"1227 TAP ROOM","1227 E NORTHERN AVE",PHOENIX,AZ,85020,0.0,ON,BAR,INDEPENDENTS,On,YES,Aaron,"Had a sampling with the owner, Aaron. We sampled the Goses and Raddler together and he again is a big fan of the Raddler. Hes doing ordering today so he was going to look at his needs, but I let him know another truck was coming soon with some more of the core options. We also talked about the 12 days of Christmas.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Garage Beer","Jim Javenkoski",Wed,20241120,"05:13 PM",53705,"CASTLE FOOD & LIQUOR","1128 W THORNDALE AVE",CHICAGO,IL,60660,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Jose,"Spoke with Jose (Manager) to share the brand story and a sample can of Light. There is no brand purchase history at this store and I informed him about the new Light and Lime 24-pks because there appears to be some available floor stack space. He called Jerry (Owner) while I was in the store and I reiterated the suggestion that he order the 24-pks. I will email Joe Burke (Glunz Beer rep) on 11/...",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Celestial Mead","Nora Grusk",Wed,20241120,"05:13 PM",4621331,"1227 TAP ROOM","1227 E NORTHERN AVE",PHOENIX,AZ,85020,0.0,ON,BAR,INDEPENDENTS,On,YES,Aaron,"I stopped in to talk with Aaron again about the different mead flavors. I want to get him at a full mix-and-match case so we have a sampling scheduled together next week so I can up the two bottles he previously was interested in. Emailed him pricing and availability as well prior",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Payette Brewing Co.","Rich Delk",Wed,20241120,"05:12 PM",2456318,"ROSE HILL WINE & SPIRITS","1089 13TH ST",BOULDER,CO,80302,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,NA,"I popped in to see if I could drop off any samples with the buyer. Unfortunately, whoever I spoke with had quite a language barrier, so I will probably have to revisit this after I speak with a CCD rep.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Wed,20241120,"05:11 PM",2456318,"ROSE HILL WINE & SPIRITS","1089 13TH ST",BOULDER,CO,80302,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,NA,"I asked to see the owner and buyer of this account. There is unfortunately a bit of a language barrier so I will most likely have to revisit with an eagle rock representative.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"!mprov Cocktails","Zac Ward",Wed,20241120,"05:09 PM",4016988,"BEVMO! 185","3777 WILLOW GLEN DR","EL CAJON",CA,92019,0.1,OFF,"LIQUOR/PACKAGE STORE",BEVMO!,Off,YES,Azelia,"This location hasnt brought in Mai Tai so I stopped in to remind Azeilia - she said she would get it added to the next order. I left a sell sheet as a reminder.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Josh Walter",Wed,20241120,"05:08 PM",4581818,"SUSHI ROKU","3110 N SEPULVEDA BLVD","MANHATTAN BEACH",CA,90266,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Chris,"First time cold calling this account and I was able to meet the head manager. This visit was requested by IDG Group corporate for a Ritual sample drop off for a mandated menu change coming soon. I was also able to exchange information with them to see if theres possible autonomy down the road and they said they will contact me for a follow up.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Belching Beaver","Josh Walter",Wed,20241120,"05:08 PM",4581818,"SUSHI ROKU","3110 N SEPULVEDA BLVD","MANHATTAN BEACH",CA,90266,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Chris,"First time cold calling this account and I was able to meet the head manager. This visit was requested by IDG Group corporate for a supplier sample drop off. I was able to exchange information with them to see if theres possible autonomy down the road and they said they will contact me for a follow up.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Josh Walter",Wed,20241120,"05:07 PM",4581818,"SUSHI ROKU","3110 N SEPULVEDA BLVD","MANHATTAN BEACH",CA,90266,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Chris,"First time cold calling this account and I was able to meet the head manager. This visit was requested by IDG Group corporate for a supplier sample drop off. I was able to exchange information with them to see if theres possible autonomy down the road and they said they will contact me for a follow up.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Crooked Owl","Josh Walter",Wed,20241120,"05:07 PM",4581818,"SUSHI ROKU","3110 N SEPULVEDA BLVD","MANHATTAN BEACH",CA,90266,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Chris,"First time cold calling this account and I was able to meet the head manager. This visit was requested by IDG Group corporate for a supplier sample drop off. I was able to exchange information with them to see if theres possible autonomy down the road and they said they will contact me for a follow up.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Tia Linda's","Rich Delk",Wed,20241120,"05:02 PM",2456325,"BOULDER WINE MERCHANT","2690 BROADWAY ST",BOULDER,CO,80304,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Chuck,"I spoke with the buyer and they really liked all of the margaritas. However, theyre gonna hold off for now just because were getting into cold season so they dont think it will move as well. Regardless, I will try back again after Thanksgiving.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Payette Brewing Co.","Rich Delk",Wed,20241120,"05:01 PM",2456325,"BOULDER WINE MERCHANT","2690 BROADWAY ST",BOULDER,CO,80304,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Chuck,"I spoke with the buyer and he still just waiting for that up slope collaboration to come out. Ill still touch base with him here in the future and Ill probably pop back in after Thanksgiving just to see whats going on.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Erin Carranza",Wed,20241120,"05:01 PM",4688129,"MAPLE HOUSE","198 W BOSTON ST",CHANDLER,AZ,85224,8.7,ON,RESTAURANT,INDEPENDENTS,On,YES,"Madi Glass","Came in and met the new buyer Madi. Discussed GBV portfolio and she really liked how they give back to pups and vets but she said that just really wouldnt work well here. Gave her my card incase anything changes.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Wed,20241120,"05:01 PM",2456325,"BOULDER WINE MERCHANT","2690 BROADWAY ST",BOULDER,CO,80304,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Chuck,"I left a sample with the buyer. He understands that were shifting into NA season. That said I will touch base with him after Thanksgiving and see what he thought.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Sam Gard",Wed,20241120,"04:57 PM",4510493,"ZONA CANTINA & COCINA","5609 E MCKELLIPS RD STE 101 102",MESA,AZ,85215,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Liz Atkinson","I met with the new bar manager Liz and also the GM Danny. Liz is going to be handling all the ordering and the bar program and she is looking to add NA options to the menu. She sampled all our SKUs and thinks the tequila makes the most sense. I emailed her sell sheets and suggested Ritual recipes. She is going to look everything over with Danny and we are going to meet again in 2 weeks. I am tr...",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Alex Privet",Wed,20241120,"04:56 PM",4438587,"SPACE COWBOY","100 W CAVALCADE ST",HOUSTON,TX,77009,0.0,ON,BAR,INDEPENDENTS,On,NO,"Daisy - Bartender","Met with daisy - Krista left for a meeting. Got some good information from daisy that she is wanting to bring in more thc products and they loved the samples that I gave them before. I left my information for Krista again and will keep working on getting this account added.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Drinkin' Buds","Michael Thomas",Wed,20241120,"04:56 PM",4449499,"DOUBLE DOGS","1620 NASHVILLE PKE",GALLATIN,TN,37066,0.0,ON,BAR,INDEPENDENTS,On,YES,"Matt Mabry","Presented the brand for a potential Dry January promotional beverage menu item. I shared the success of sales from the Scoreboard Bar & Grill (Opryland) location.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,"Tristar Beverage"
"Toppling Goliath","Sam Gard",Wed,20241120,"04:56 PM",4510493,"ZONA CANTINA & COCINA","5609 E MCKELLIPS RD STE 101 102",MESA,AZ,85215,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Liz Atkinson","I met with the new bar manager Liz and also the GM Danny. Liz is going to handling all the ordering and the bar program and she is looking to change some things up. She sampled Pseudo today and said she loves the beer but their current hazy on tap is local and their top seller. The biggest obstacle is getting them to order from Scout. I pitched some of Scouts other brands and our dry January pr...",NO,NO,,,,,,,,,,,,,,,,,,,"Does Not Work With Distributor",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
